id_achat,date_achat,id_produit,quantité,id_fournisseur,prix_unitaire,délai_livraison_jours,montant_total,mois,année,jour_semaine,catégorie,marque,prix,stock_minimum,nom_fournisseur,ville,pays,fiabilité,délai_moyen_jours,niveau_stock,entrepot
PO000561,2024-10-27,P00791,50,S029,298.97,3,14948.500000000002,10,2024,6,Maquillage,Déesse Cosmétique,353.67,49,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,187,Lyon
PO000562,2024-04-08,P00556,50,S028,162.12,8,8106.0,4,2024,0,Accessoires,Maison Vitalis,297.76,39,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,67,Paris
PO000563,2024-10-13,P00333,75,S029,283.31,2,21248.25,10,2024,6,Soins de la peau,Essentielle Paris,198.89,80,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,81,Paris
PO000564,2024-03-12,P00174,25,S029,136.45,13,3411.2499999999995,3,2024,1,Soins capillaires,Reflet d'or,248.5,80,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,13,Marseille
PO000565,2024-12-13,P00985,75,S008,77.92,7,5844.0,12,2024,4,Maquillage,Soin Absolu,38.44,54,Gaillard S.A.,Berlin,Allemagne,0.64,7,218,Paris
PO000566,2024-04-30,P00565,100,S008,47.29,14,4729.0,4,2024,1,Soins capillaires,LâAtelier du Teint,457.93,31,Gaillard S.A.,Berlin,Allemagne,0.64,7,38,Marseille
PO000567,2024-05-15,P00066,25,S002,13.65,13,341.25,5,2024,2,Soins capillaires,Luxe eclat,237.58,93,Morvan,Paris,France,0.86,9,76,Paris
PO000568,2024-11-25,P00828,25,S048,202.51,8,5062.75,11,2024,0,Soins capillaires,Silhouette Paris,479.66,84,Lecomte,Amsterdam,Pays-Bas,0.65,4,167,Lyon
PO000569,2024-12-07,P00843,10,S048,120.09,5,1200.9,12,2024,5,Soins de la peau,Rose & Lin,496.39,74,Lecomte,Amsterdam,Pays-Bas,0.65,4,90,Paris
PO000570,2024-03-21,P00811,150,S008,50.92,9,7638.0,3,2024,3,Soins capillaires,Cosmétika,52.45,63,Gaillard S.A.,Berlin,Allemagne,0.64,7,290,Marseille
PO000571,2024-09-21,P00797,50,S038,214.41,13,10720.5,9,2024,5,Accessoires,Infusion Précieuse,81.63,74,Laurent Boyer S.A.R.L.,Copenhague,Danemark,0.98,6,1,Marseille
PO000572,2024-05-07,P00673,25,S008,186.33,14,4658.25,5,2024,1,Accessoires,Velours Naturel,437.96,95,Gaillard S.A.,Berlin,Allemagne,0.64,7,98,Paris
PO000573,2024-09-21,P00603,150,S008,249.55,5,37432.5,9,2024,5,Accessoires,Silhouette Paris,316.23,17,Gaillard S.A.,Berlin,Allemagne,0.64,7,249,Paris
PO000574,2024-11-13,P00999,25,S029,242.37,9,6059.25,11,2024,2,Soins capillaires,Ãveil Ãlégant,40.0,89,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,264,Marseille
PO000575,2024-01-01,P00390,50,S028,78.43,11,3921.500000000001,1,2024,0,Parfums,Elixir Haute Beauté,469.87,35,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,126,Paris
PO000576,2024-03-22,P00958,100,S028,85.35,2,8535.0,3,2024,4,Accessoires,Ãpure d'Azur,135.78,35,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,260,Paris
PO000577,2024-11-16,P00240,75,S046,239.56,7,17967.0,11,2024,5,Accessoires,Elixir Haute Beauté,354.22,35,Roche,Rome,Italie,0.54,4,2,Marseille
PO000578,2024-06-20,P00900,75,S002,32.02,6,2401.5000000000005,6,2024,3,Maquillage,Héritage Sensuel,52.72,31,Morvan,Paris,France,0.86,9,157,Lyon
PO000579,2024-02-17,P00383,25,S002,298.83,13,7470.75,2,2024,5,Soins de la peau,Essentielle Paris,385.29,88,Morvan,Paris,France,0.86,9,47,Paris
PO000580,2024-06-14,P00583,25,S038,83.96,14,2099.0,6,2024,4,Soins de la peau,Ãpure d'Azur,192.43,47,Laurent Boyer S.A.R.L.,Copenhague,Danemark,0.98,6,23,Paris
PO000581,2024-06-09,P00474,75,S048,57.15,12,4286.25,6,2024,6,Accessoires,Reflet d'or,160.0,53,Lecomte,Amsterdam,Pays-Bas,0.65,4,177,Paris
PO000582,2024-10-26,P00218,10,S001,292.15,14,2921.5,10,2024,5,Soins capillaires,Essentielle Paris,38.92,56,Lecomte et Fils,Zurich,Suisse,0.84,10,155,Marseille
PO000583,2024-06-10,P00750,200,S028,75.04,4,15008.000000000002,6,2024,0,Maquillage,Héritage Sensuel,252.1,58,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,10,Paris
PO000584,2024-07-21,P00360,50,S028,199.85,13,9992.5,7,2024,6,Accessoires,Elixir Haute Beauté,381.3,60,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,297,Paris
PO000585,2024-05-16,P00189,50,S029,60.98,8,3049.0,5,2024,3,Soins de la peau,Reflet d'or,369.53,69,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,53,Marseille
PO000586,2024-08-31,P00597,50,S028,273.25,9,13662.5,8,2024,5,Accessoires,Infusion Précieuse,101.48,62,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,280,Paris
PO000587,2024-11-07,P00911,200,S008,292.17,5,58434.0,11,2024,3,Soins capillaires,Cosmétika,327.6,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,16,Paris
PO000588,2024-07-22,P00298,100,S010,161.88,3,16188.0,7,2024,0,Maquillage,Essentielle Paris,266.09,79,Pelletier,Paris,France,0.98,3,262,Lyon
PO000589,2024-01-21,P00646,50,S019,212.09,8,10604.5,1,2024,6,Parfums,Aura Cristal,65.07,61,Leduc,Oslo,Norvège,0.87,11,203,Paris
PO000590,2024-10-07,P00085,75,S029,264.79,12,19859.25,10,2024,0,Soins de la peau,Elixir Haute Beauté,130.92,84,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,15,Lyon
PO000591,2024-07-02,P00448,50,S029,194.82,3,9741.0,7,2024,1,Soins de la peau,Essentielle Paris,425.5,25,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,277,Paris
PO000592,2024-02-10,P00226,75,S029,266.54,5,19990.5,2,2024,5,Soins de la peau,Luxe eclat,162.73,25,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,144,Paris
PO000593,2024-10-21,P00649,50,S012,187.01,9,9350.5,10,2024,0,Soins de la peau,Ãveil Ãlégant,436.71,60,Lucas,Stockholm,Suède,1.0,11,128,Lyon
PO000594,2024-01-20,P00296,50,S042,57.02,11,2851.0,1,2024,5,Accessoires,Luxe eclat,331.83,42,Caron,Paris,France,0.75,4,91,Lyon
PO000595,2024-03-17,P00574,50,S028,90.11,12,4505.5,3,2024,6,Maquillage,Ãveil Ãlégant,134.02,93,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,197,Lyon
PO000596,2024-04-01,P00414,10,S028,148.36,9,1483.6,4,2024,0,Soins capillaires,Reflet d'or,498.62,45,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,47,Paris
PO000597,2024-10-18,P00405,10,S045,133.31,12,1333.1,10,2024,4,Soins capillaires,Elixir Haute Beauté,383.97,28,Lagarde,Berlin,Allemagne,0.53,4,114,Lyon
PO000598,2024-12-20,P00190,25,S002,158.51,5,3962.75,12,2024,4,Maquillage,Elixir Haute Beauté,257.84,69,Morvan,Paris,France,0.86,9,117,Lyon
PO000599,2024-02-27,P00780,50,S008,238.07,10,11903.5,2,2024,1,Soins de la peau,Les Essences Rares,65.94,82,Gaillard S.A.,Berlin,Allemagne,0.64,7,79,Paris
PO000600,2024-10-09,P00717,200,S008,88.85,7,17770.0,10,2024,2,Parfums,Secret de Peau,478.65,68,Gaillard S.A.,Berlin,Allemagne,0.64,7,276,Marseille
PO000601,2024-12-06,P00740,100,S008,103.78,7,10378.0,12,2024,4,Accessoires,LâAtelier du Teint,78.51,54,Gaillard S.A.,Berlin,Allemagne,0.64,7,90,Paris
PO000602,2024-08-26,P00440,300,S029,156.43,12,46929.0,8,2024,0,Soins de la peau,Elixir Haute Beauté,196.89,13,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,299,Paris
PO000603,2024-02-28,P00534,50,S012,231.98,5,11599.0,2,2024,2,Accessoires,Ligne LumiÃ¨re,259.13,30,Lucas,Stockholm,Suède,1.0,11,240,Marseille
PO000604,2024-02-22,P00809,50,S008,70.16,7,3508.0,2,2024,3,Soins de la peau,Ligne LumiÃ¨re,53.32,37,Gaillard S.A.,Berlin,Allemagne,0.64,7,108,Lyon
PO000605,2024-10-07,P00981,100,S028,280.46,9,28046.0,10,2024,0,Maquillage,Maison Vitalis,350.3,44,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,211,Paris
PO000606,2024-11-05,P00353,75,S029,97.65,14,7323.75,11,2024,1,Soins de la peau,Essentielle Paris,428.28,14,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,191,Lyon
PO000607,2024-09-03,P00118,75,S008,32.04,4,2403.0,9,2024,1,Maquillage,Essentielle Paris,216.52,17,Gaillard S.A.,Berlin,Allemagne,0.64,7,264,Lyon
PO000608,2024-10-10,P00251,75,S029,143.7,9,10777.5,10,2024,3,Soins de la peau,Luxe eclat,131.82,99,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,17,Marseille
PO000609,2024-03-28,P00809,75,S002,92.76,2,6957.0,3,2024,3,Soins de la peau,Ligne LumiÃ¨re,53.32,37,Morvan,Paris,France,0.86,9,108,Lyon
PO000610,2024-06-08,P00024,150,S028,74.61,9,11191.5,6,2024,5,Soins de la peau,Reflet d'or,180.89,19,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,266,Lyon
PO000611,2024-09-08,P00153,100,S029,18.55,5,1855.0,9,2024,6,Soins de la peau,Essentielle Paris,439.47,92,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,241,Paris
PO000612,2024-01-30,P00996,300,S008,190.35,7,57105.0,1,2024,1,Parfums,Aura Cristal,373.97,56,Gaillard S.A.,Berlin,Allemagne,0.64,7,24,Lyon
PO000613,2024-06-07,P00358,300,S036,163.96,4,49188.0,6,2024,4,Accessoires,Essentielle Paris,346.47,83,Moreau Dubois S.A.S.,Stockholm,Suède,0.97,10,277,Marseille
PO000614,2024-11-04,P00208,50,S031,249.36,8,12468.0,11,2024,0,Maquillage,Essentielle Paris,371.47,72,Faure S.A.R.L.,Oslo,Norvège,0.7,4,243,Marseille
PO000615,2024-10-10,P00047,10,S008,81.02,12,810.1999999999999,10,2024,3,Parfums,Maison Pure,105.46,62,Gaillard S.A.,Berlin,Allemagne,0.64,7,41,Lyon
PO000616,2024-02-19,P00046,10,S008,146.64,12,1466.4,2,2024,0,Soins de la peau,Luxe eclat,338.5,22,Gaillard S.A.,Berlin,Allemagne,0.64,7,11,Paris
PO000617,2024-12-08,P00625,25,S019,253.76,10,6344.0,12,2024,6,Parfums,Héritage Sensuel,171.75,82,Leduc,Oslo,Norvège,0.87,11,189,Lyon
PO000618,2024-10-15,P00173,10,S046,119.09,8,1190.9,10,2024,1,Parfums,Essentielle Paris,291.87,26,Roche,Rome,Italie,0.54,4,254,Marseille
PO000619,2024-11-21,P00293,50,S002,104.18,6,5209.0,11,2024,3,Soins de la peau,Essentielle Paris,495.76,30,Morvan,Paris,France,0.86,9,273,Lyon
PO000620,2024-09-14,P00556,10,S002,179.69,14,1796.9,9,2024,5,Accessoires,Maison Vitalis,297.76,39,Morvan,Paris,France,0.86,9,67,Paris
PO000621,2024-04-30,P00084,100,S029,155.4,14,15540.0,4,2024,1,Accessoires,Reflet d'or,126.55,32,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,231,Lyon
PO000622,2024-12-21,P00368,25,S029,254.3,5,6357.5,12,2024,5,Maquillage,Essentielle Paris,376.88,68,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,117,Paris
PO000623,2024-08-19,P00500,75,S027,32.37,2,2427.75,8,2024,0,Soins de la peau,Elixir Haute Beauté,116.07,84,Rodrigues Payet S.A.R.L.,Berlin,Allemagne,0.54,10,131,Paris
PO000624,2024-11-20,P00129,25,S028,243.14,7,6078.5,11,2024,2,Accessoires,Reflet d'or,224.1,19,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,114,Marseille
PO000625,2024-10-01,P00085,150,S046,277.39,7,41608.5,10,2024,1,Soins de la peau,Elixir Haute Beauté,130.92,84,Roche,Rome,Italie,0.54,4,15,Lyon
PO000626,2024-07-21,P00653,150,S002,148.32,9,22248.0,7,2024,6,Maquillage,Silhouette Paris,473.41,60,Morvan,Paris,France,0.86,9,101,Paris
PO000627,2024-03-18,P00059,50,S028,159.01,5,7950.5,3,2024,0,Soins capillaires,Reflet d'or,118.47,82,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,35,Paris
PO000628,2024-07-28,P00288,200,S029,75.24,6,15047.999999999998,7,2024,6,Accessoires,Essentielle Paris,441.98,54,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,9,Lyon
PO000629,2024-01-03,P00531,25,S011,33.67,9,841.75,1,2024,2,Parfums,Maison Vitalis,107.42,47,Leblanc,Rome,Italie,0.5,3,260,Paris
PO000630,2024-01-25,P00422,150,S012,173.47,11,26020.5,1,2024,3,Soins capillaires,Maison Pure,346.64,91,Lucas,Stockholm,Suède,1.0,11,224,Paris
PO000631,2024-07-21,P00533,75,S028,81.52,11,6114.0,7,2024,6,Parfums,Ãpure d'Azur,336.18,72,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,217,Paris
PO000632,2024-11-22,P00761,50,S008,50.35,6,2517.5,11,2024,4,Maquillage,Cosmétika,313.27,37,Gaillard S.A.,Berlin,Allemagne,0.64,7,126,Paris
PO000633,2024-05-24,P00099,10,S028,152.9,12,1529.0,5,2024,4,Parfums,Reflet d'or,340.68,59,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,229,Paris
PO000634,2024-01-29,P00281,25,S007,177.46,7,4436.5,1,2024,0,Parfums,Luxe eclat,204.48,25,Carlier,Prague,République tchèque,0.9,9,165,Marseille
PO000635,2024-12-26,P00077,200,S013,178.35,12,35670.0,12,2024,3,Soins de la peau,Maison Pure,329.12,27,Gautier,Paris,France,0.84,7,121,Paris
PO000636,2024-07-30,P00587,100,S028,97.15,5,9715.0,7,2024,1,Soins capillaires,Jardin dâIvoire,485.32,49,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,251,Lyon
PO000637,2024-12-06,P00381,25,S014,23.67,2,591.75,12,2024,4,Parfums,Luxe eclat,394.33,24,Guillon,Rome,Italie,0.91,7,154,Paris
PO000638,2024-08-04,P00376,75,S029,290.06,2,21754.5,8,2024,6,Maquillage,Luxe eclat,490.97,30,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,102,Paris
PO000639,2024-02-10,P00101,25,S008,168.77,5,4219.25,2,2024,5,Soins capillaires,Luxe eclat,160.71,32,Gaillard S.A.,Berlin,Allemagne,0.64,7,83,Paris
PO000640,2024-06-02,P00014,10,S043,93.47,8,934.7,6,2024,6,Parfums,Reflet d'or,74.35,24,Klein SA,Rome,Italie,0.9,14,100,Paris
PO000641,2024-09-16,P00038,200,S031,27.13,12,5426.0,9,2024,0,Accessoires,Essentielle Paris,104.67,50,Faure S.A.R.L.,Oslo,Norvège,0.7,4,131,Paris
PO000642,2024-12-03,P00529,75,S048,269.36,2,20202.0,12,2024,1,Accessoires,Natura Solaire,488.42,34,Lecomte,Amsterdam,Pays-Bas,0.65,4,297,Paris
PO000643,2024-07-03,P00483,50,S012,47.05,3,2352.5,7,2024,2,Parfums,Essentielle Paris,88.4,85,Lucas,Stockholm,Suède,1.0,11,261,Paris
PO000644,2024-07-08,P00630,300,S002,91.42,7,27426.0,7,2024,0,Soins capillaires,Les Essences Rares,483.26,90,Morvan,Paris,France,0.86,9,248,Paris
PO000645,2024-04-17,P00200,50,S028,88.8,5,4440.0,4,2024,2,Soins capillaires,Elixir Haute Beauté,63.96,40,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,242,Paris
PO000646,2024-01-01,P00890,50,S012,271.65,7,13582.499999999998,1,2024,0,Soins capillaires,LâAtelier du Teint,433.77,96,Lucas,Stockholm,Suède,1.0,11,43,Lyon
PO000647,2024-11-10,P00476,50,S028,154.07,5,7703.5,11,2024,6,Accessoires,Luxe eclat,432.86,75,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,222,Paris
PO000648,2024-04-30,P00966,75,S010,118.5,9,8887.5,4,2024,1,Parfums,Déesse Cosmétique,425.29,97,Pelletier,Paris,France,0.98,3,20,Marseille
PO000649,2024-11-23,P00545,75,S028,132.49,4,9936.75,11,2024,5,Soins de la peau,Sérum de Lune,143.69,91,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,164,Lyon
PO000650,2024-04-29,P00587,10,S021,158.83,14,1588.3000000000002,4,2024,0,Soins capillaires,Jardin dâIvoire,485.32,49,Petitjean Andre SA,Oslo,Norvège,0.88,3,251,Lyon
PO000651,2024-10-03,P00423,100,S029,117.54,5,11754.0,10,2024,3,Parfums,Essentielle Paris,334.17,51,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,112,Lyon
PO000652,2024-11-10,P00279,150,S028,132.38,11,19857.0,11,2024,6,Maquillage,Reflet d'or,494.11,19,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,48,Paris
PO000653,2024-12-09,P00028,100,S008,49.08,3,4908.0,12,2024,0,Parfums,Essentielle Paris,211.12,34,Gaillard S.A.,Berlin,Allemagne,0.64,7,142,Marseille
PO000654,2024-06-15,P00768,200,S029,84.77,3,16954.0,6,2024,5,Accessoires,Rose & Lin,151.91,11,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,102,Lyon
PO000655,2024-09-14,P00407,50,S021,85.7,11,4285.0,9,2024,5,Soins de la peau,Maison Pure,30.62,60,Petitjean Andre SA,Oslo,Norvège,0.88,3,209,Paris
PO000656,2024-09-24,P00870,25,S008,216.89,4,5422.25,9,2024,1,Soins capillaires,Sérum de Lune,428.68,97,Gaillard S.A.,Berlin,Allemagne,0.64,7,29,Paris
PO000657,2024-12-05,P00913,100,S010,239.1,6,23910.0,12,2024,3,Maquillage,Beauté Origine,317.4,41,Pelletier,Paris,France,0.98,3,168,Paris
PO000658,2024-09-12,P00091,25,S028,299.86,6,7496.5,9,2024,3,Maquillage,Luxe eclat,333.32,22,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,141,Lyon
PO000659,2024-07-03,P00586,10,S008,298.92,4,2989.2000000000003,7,2024,2,Accessoires,Cosmétika,207.72,45,Gaillard S.A.,Berlin,Allemagne,0.64,7,29,Paris
PO000660,2024-11-21,P00511,10,S002,292.41,5,2924.1000000000004,11,2024,3,Maquillage,Cosmétika,362.76,93,Morvan,Paris,France,0.86,9,119,Paris
PO000661,2024-10-30,P00790,150,S048,22.0,6,3300.0,10,2024,2,Soins de la peau,LâAtelier du Teint,85.49,25,Lecomte,Amsterdam,Pays-Bas,0.65,4,62,Lyon
PO000662,2024-11-05,P00032,10,S029,174.18,6,1741.8000000000002,11,2024,1,Soins capillaires,Maison Pure,186.54,59,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,296,Paris
PO000663,2024-07-03,P00367,50,S028,196.93,2,9846.5,7,2024,2,Soins capillaires,Maison Pure,180.86,69,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,295,Marseille
PO000664,2024-06-22,P00828,25,S048,29.44,7,736.0,6,2024,5,Soins capillaires,Silhouette Paris,479.66,84,Lecomte,Amsterdam,Pays-Bas,0.65,4,167,Lyon
PO000665,2024-12-04,P00145,150,S028,264.12,5,39618.0,12,2024,2,Soins capillaires,Elixir Haute Beauté,151.55,23,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,98,Paris
PO000666,2024-09-29,P00200,75,S010,26.78,5,2008.5,9,2024,6,Soins capillaires,Elixir Haute Beauté,63.96,40,Pelletier,Paris,France,0.98,3,242,Paris
PO000667,2024-06-28,P00078,25,S029,211.32,11,5283.0,6,2024,4,Soins capillaires,Essentielle Paris,216.19,30,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,284,Marseille
PO000668,2024-02-06,P00261,150,S029,68.16,2,10224.0,2,2024,1,Parfums,Luxe eclat,388.25,55,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,50,Marseille
PO000669,2024-07-26,P00507,150,S008,170.18,8,25527.0,7,2024,4,Soins capillaires,Aroma Sublime,44.95,20,Gaillard S.A.,Berlin,Allemagne,0.64,7,22,Paris
PO000670,2024-01-04,P00336,75,S018,64.86,7,4864.5,1,2024,3,Parfums,Luxe eclat,258.02,90,Guérin,Copenhague,Danemark,0.92,11,34,Lyon
PO000671,2024-10-08,P00063,50,S008,278.03,2,13901.499999999998,10,2024,1,Accessoires,Essentielle Paris,291.12,98,Gaillard S.A.,Berlin,Allemagne,0.64,7,96,Lyon
PO000672,2024-09-04,P00594,75,S008,238.42,11,17881.5,9,2024,2,Parfums,Le Bain Royal,237.82,98,Gaillard S.A.,Berlin,Allemagne,0.64,7,195,Lyon
PO000673,2024-04-30,P00697,300,S010,227.35,13,68205.0,4,2024,1,Soins capillaires,Infusion Précieuse,129.09,71,Pelletier,Paris,France,0.98,3,278,Paris
PO000674,2024-11-27,P00426,10,S028,93.18,8,931.8,11,2024,2,Parfums,Luxe eclat,92.51,79,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,292,Paris
PO000675,2024-04-12,P00441,50,S005,153.69,13,7684.5,4,2024,4,Soins de la peau,Luxe eclat,434.89,79,Blanc,Dublin,Irlande,0.65,13,93,Marseille
PO000676,2024-10-14,P00250,50,S028,154.25,13,7712.5,10,2024,0,Maquillage,Elixir Haute Beauté,315.61,79,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,69,Paris
PO000677,2024-07-25,P00273,100,S002,74.21,6,7420.999999999999,7,2024,3,Soins de la peau,Essentielle Paris,190.22,39,Morvan,Paris,France,0.86,9,122,Paris
PO000678,2024-10-13,P00219,100,S029,156.32,6,15632.0,10,2024,6,Soins de la peau,Reflet d'or,358.68,24,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,117,Lyon
PO000679,2024-06-08,P00594,25,S028,67.19,3,1679.75,6,2024,5,Parfums,Le Bain Royal,237.82,98,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,195,Lyon
PO000680,2024-05-15,P00541,25,S029,76.5,7,1912.5,5,2024,2,Soins de la peau,Déesse Cosmétique,115.78,48,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,254,Paris
PO000681,2024-03-27,P00634,300,S029,269.69,5,80907.0,3,2024,2,Maquillage,Ligne LumiÃ¨re,436.6,54,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,169,Paris
PO000682,2024-10-24,P00760,150,S028,179.91,2,26986.5,10,2024,3,Parfums,Soin Absolu,121.78,28,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,111,Paris
PO000683,2024-02-19,P00672,300,S029,97.47,9,29241.0,2,2024,0,Soins de la peau,Infusion Précieuse,215.32,15,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,271,Lyon
PO000684,2024-11-02,P00373,150,S008,12.65,8,1897.5,11,2024,5,Parfums,Essentielle Paris,23.07,73,Gaillard S.A.,Berlin,Allemagne,0.64,7,213,Paris
PO000685,2024-12-14,P00715,50,S008,217.56,6,10878.0,12,2024,5,Maquillage,LâAtelier du Teint,410.23,30,Gaillard S.A.,Berlin,Allemagne,0.64,7,78,Paris
PO000686,2024-09-25,P00566,25,S001,118.64,6,2966.0,9,2024,2,Soins capillaires,Déesse Cosmétique,121.12,57,Lecomte et Fils,Zurich,Suisse,0.84,10,162,Lyon
PO000687,2024-10-08,P00942,100,S048,63.5,9,6350.0,10,2024,1,Accessoires,Secret de Peau,113.42,63,Lecomte,Amsterdam,Pays-Bas,0.65,4,240,Paris
PO000688,2024-08-28,P00509,50,S042,67.66,10,3383.0,8,2024,2,Accessoires,Ligne LumiÃ¨re,360.35,44,Caron,Paris,France,0.75,4,54,Lyon
PO000689,2024-02-01,P00877,50,S029,80.07,12,4003.5,2,2024,3,Soins de la peau,Atelier Minéral,436.67,36,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,176,Paris
PO000690,2024-09-03,P00992,50,S029,60.31,4,3015.5,9,2024,1,Maquillage,Secret de Peau,314.69,76,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,141,Marseille
PO000691,2024-12-26,P00798,300,S008,22.54,9,6762.0,12,2024,3,Parfums,Velours Naturel,69.97,64,Gaillard S.A.,Berlin,Allemagne,0.64,7,279,Lyon
PO000692,2024-12-08,P00261,10,S028,97.25,13,972.5,12,2024,6,Parfums,Luxe eclat,388.25,55,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,50,Marseille
PO000693,2024-08-03,P00667,25,S012,41.74,4,1043.5,8,2024,5,Accessoires,Secret de Peau,71.16,64,Lucas,Stockholm,Suède,1.0,11,91,Paris
PO000694,2024-07-01,P00581,100,S029,274.29,3,27429.000000000004,7,2024,0,Soins capillaires,Maison Vitalis,233.75,56,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,204,Paris
PO000695,2024-10-24,P00228,200,S048,251.26,7,50252.0,10,2024,3,Parfums,Essentielle Paris,486.11,70,Lecomte,Amsterdam,Pays-Bas,0.65,4,213,Lyon
PO000696,2024-11-28,P00554,200,S039,276.45,9,55290.0,11,2024,3,Accessoires,Natura Solaire,39.25,44,Rocher,Helsinki,Finlande,0.76,13,72,Marseille
PO000697,2024-10-23,P00393,75,S008,207.36,11,15552.000000000002,10,2024,2,Accessoires,Essentielle Paris,164.46,34,Gaillard S.A.,Berlin,Allemagne,0.64,7,99,Marseille
PO000698,2024-02-22,P00556,10,S008,282.84,12,2828.4,2,2024,3,Accessoires,Maison Vitalis,297.76,39,Gaillard S.A.,Berlin,Allemagne,0.64,7,67,Paris
PO000699,2024-03-09,P00234,50,S029,207.93,12,10396.5,3,2024,5,Soins capillaires,Reflet d'or,417.88,90,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,163,Lyon
PO000700,2024-08-24,P00398,200,S028,194.44,14,38888.0,8,2024,5,Maquillage,Essentielle Paris,318.04,15,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,53,Marseille
PO000701,2024-07-16,P00859,75,S047,78.69,9,5901.75,7,2024,1,Soins de la peau,Ligne LumiÃ¨re,62.07,17,Duhamel,Berlin,Allemagne,0.7,10,128,Marseille
PO000702,2024-12-30,P00985,100,S029,115.46,12,11546.0,12,2024,0,Maquillage,Soin Absolu,38.44,54,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,218,Paris
PO000703,2024-07-21,P00864,50,S050,100.53,10,5026.5,7,2024,6,Parfums,Orchidée Noire,234.66,74,Carlier SA,Bruxelles,Belgique,0.64,11,165,Paris
PO000704,2024-02-29,P00172,10,S008,279.18,14,2791.8,2,2024,3,Soins de la peau,Maison Pure,162.62,29,Gaillard S.A.,Berlin,Allemagne,0.64,7,247,Paris
PO000705,2024-01-08,P00456,75,S014,45.3,14,3397.5,1,2024,0,Parfums,Luxe eclat,251.13,37,Guillon,Rome,Italie,0.91,7,67,Lyon
PO000706,2024-06-19,P00590,150,S008,287.56,2,43134.0,6,2024,2,Soins de la peau,LâAtelier du Teint,176.09,18,Gaillard S.A.,Berlin,Allemagne,0.64,7,235,Lyon
PO000707,2024-03-27,P00029,500,S008,147.61,4,73805.0,3,2024,2,Soins capillaires,Reflet d'or,277.95,82,Gaillard S.A.,Berlin,Allemagne,0.64,7,268,Paris
