id_achat,date_achat,id_produit,quantité,id_fournisseur,prix_unitaire,délai_livraison_jours,montant_total,mois,année,jour_semaine
PO002932,2024-07-18,P00275,200,S008,52.18,2,10436.0,7,2024,3
PO002933,2024-03-16,P00985,10,S008,50.96,5,509.6,3,2024,5
PO002934,2024-06-09,P00758,25,S028,226.1,5,5652.5,6,2024,6
PO002935,2024-03-13,P00829,50,S008,208.03,14,10401.5,3,2024,2
PO002936,2024-01-16,P00078,100,S048,219.17,14,21917.0,1,2024,1
PO002937,2024-05-03,P00450,50,S029,109.09,10,5454.5,5,2024,4
PO002938,2024-04-18,P00056,25,S028,183.43,8,4585.75,4,2024,3
PO002939,2024-12-23,P00691,75,S008,231.18,2,17338.5,12,2024,0
PO002940,2024-06-23,P00625,75,S036,45.25,11,3393.75,6,2024,6
PO002941,2024-06-17,P00382,75,S035,165.63,6,12422.25,6,2024,0
PO002942,2024-11-04,P00794,10,S029,64.24,11,642.4,11,2024,0
PO002943,2024-10-16,P00446,300,S028,136.43,12,40929.0,10,2024,2
PO002944,2024-10-06,P00343,75,S029,233.01,10,17475.75,10,2024,6
PO002945,2024-01-07,P00881,50,S027,223.62,14,11181.0,1,2024,6
PO002946,2024-03-18,P00157,100,S028,185.67,11,18567.0,3,2024,0
PO002947,2024-07-15,P00458,50,S048,257.66,11,12883.000000000002,7,2024,0
PO002948,2024-04-07,P00593,75,S028,157.62,5,11821.5,4,2024,6
PO002949,2024-08-23,P00479,50,S008,159.35,2,7967.5,8,2024,4
PO002950,2024-11-25,P00087,200,S029,26.48,14,5296.0,11,2024,0
PO002951,2024-08-02,P00648,500,S029,200.71,11,100355.0,8,2024,4
PO002952,2024-04-08,P00634,25,S029,258.6,11,6465.000000000001,4,2024,0
PO002953,2024-02-29,P00727,10,S028,158.15,5,1581.5,2,2024,3
PO002954,2024-09-17,P00566,25,S008,109.82,6,2745.5,9,2024,1
PO002955,2024-10-30,P00956,75,S012,269.59,5,20219.249999999996,10,2024,2
PO002956,2024-04-22,P00383,25,S029,216.75,12,5418.75,4,2024,0
PO002957,2024-10-23,P00118,150,S048,45.94,7,6891.0,10,2024,2
PO002958,2024-09-19,P00789,50,S018,172.75,13,8637.5,9,2024,3
PO002959,2024-12-11,P00286,100,S002,22.64,12,2264.0,12,2024,2
PO002960,2024-03-05,P00900,75,S012,215.9,6,16192.5,3,2024,1
PO002961,2024-02-03,P00494,200,S028,72.14,5,14428.0,2,2024,5
PO002962,2024-10-13,P00510,10,S028,12.58,7,125.8,10,2024,6
PO002963,2024-11-19,P00311,100,S008,180.98,9,18098.0,11,2024,1
PO002964,2024-08-04,P00319,100,S028,158.48,2,15847.999999999998,8,2024,6
PO002965,2024-07-08,P00107,100,S028,118.89,7,11889.0,7,2024,0
PO002966,2024-01-31,P00184,50,S048,88.43,6,4421.5,1,2024,2
PO002967,2024-06-19,P00101,10,S038,292.49,14,2924.9,6,2024,2
PO002968,2024-04-29,P00883,100,S028,94.49,14,9449.0,4,2024,0
PO002969,2024-02-02,P00529,150,S029,88.8,3,13320.0,2,2024,4
PO002970,2024-02-03,P00600,10,S046,298.13,5,2981.3,2,2024,5
PO002971,2024-11-08,P00610,50,S026,129.74,4,6487.0,11,2024,4
PO002972,2024-06-27,P00075,25,S010,46.81,4,1170.25,6,2024,3
PO002973,2024-08-25,P00797,100,S029,267.34,8,26733.999999999996,8,2024,6
PO002974,2024-01-10,P00063,150,S008,204.61,6,30691.500000000004,1,2024,2
PO002975,2024-04-27,P00340,100,S046,107.72,8,10772.0,4,2024,5
PO002976,2024-06-24,P00715,50,S008,85.67,9,4283.5,6,2024,0
PO002977,2024-03-11,P00773,25,S022,166.17,5,4154.25,3,2024,0
PO002978,2024-12-07,P00872,150,S029,222.23,14,33334.5,12,2024,5
PO002979,2024-10-24,P00477,50,S023,296.62,11,14831.0,10,2024,3
PO002980,2024-09-14,P00089,10,S010,241.43,8,2414.3,9,2024,5
PO002981,2024-05-23,P00813,75,S048,18.06,2,1354.5,5,2024,3
PO002982,2024-09-25,P00325,25,S028,16.77,13,419.25,9,2024,2
PO002983,2024-03-03,P00842,150,S029,196.16,4,29424.0,3,2024,6
PO002984,2024-09-19,P00659,25,S008,144.41,7,3610.25,9,2024,3
PO002985,2024-01-19,P00230,50,S008,160.23,10,8011.499999999999,1,2024,4
PO002986,2024-08-11,P00193,50,S012,266.39,12,13319.5,8,2024,6
PO002987,2024-01-27,P00454,100,S029,15.17,3,1517.0,1,2024,5
PO002988,2024-05-08,P00634,75,S008,234.67,8,17600.25,5,2024,2
PO002989,2024-11-02,P00145,150,S029,159.56,8,23934.0,11,2024,5
PO002990,2024-07-26,P00235,75,S011,63.19,6,4739.25,7,2024,4
PO002991,2024-03-26,P00349,10,S046,114.2,9,1142.0,3,2024,1
PO002992,2024-12-05,P00269,25,S042,213.21,2,5330.25,12,2024,3
PO002993,2024-09-30,P00568,500,S008,47.32,2,23660.0,9,2024,0
PO002994,2024-08-24,P00808,50,S029,71.74,13,3586.9999999999995,8,2024,5
PO002995,2024-05-15,P00841,100,S028,151.34,8,15134.0,5,2024,2
PO002996,2024-08-18,P00574,200,S029,256.85,12,51370.00000000001,8,2024,6
PO002997,2024-05-11,P00129,10,S028,255.74,12,2557.4,5,2024,5
PO002998,2024-10-01,P00019,100,S012,236.19,5,23619.0,10,2024,1
PO002999,2024-10-17,P00621,50,S006,64.98,6,3249.0,10,2024,3
PO003000,2024-05-03,P00974,50,S028,290.6,3,14530.000000000002,5,2024,4
PO003001,2024-07-20,P00926,25,S010,27.93,5,698.25,7,2024,5
PO003002,2024-08-22,P00880,150,S010,197.07,5,29560.5,8,2024,3
PO003003,2024-01-26,P00027,50,S008,186.32,8,9316.0,1,2024,4
PO003004,2024-08-24,P00020,10,S046,36.96,11,369.6,8,2024,5
PO003005,2024-03-14,P00321,10,S029,38.09,4,380.90000000000003,3,2024,3
PO003006,2024-07-11,P00328,25,S028,142.2,8,3554.9999999999995,7,2024,3
PO003007,2024-01-28,P00244,200,S008,16.93,8,3386.0,1,2024,6
PO003008,2024-07-21,P00465,50,S028,173.54,14,8677.0,7,2024,6
PO003009,2024-03-30,P00117,200,S002,50.7,11,10140.0,3,2024,5
PO003010,2024-07-31,P00026,150,S029,103.87,12,15580.5,7,2024,2
PO003011,2024-09-04,P00779,150,S028,169.2,14,25380.0,9,2024,2
PO003012,2024-10-29,P00674,50,S028,237.12,10,11856.0,10,2024,1
PO003013,2024-10-27,P00351,50,S048,108.17,3,5408.5,10,2024,6
PO003014,2024-06-28,P00764,75,S008,63.26,4,4744.5,6,2024,4
PO003015,2024-11-29,P00101,50,S002,27.23,4,1361.5,11,2024,4
PO003016,2024-11-09,P00633,75,S048,81.54,14,6115.500000000001,11,2024,5
PO003017,2024-02-24,P00939,10,S028,232.98,4,2329.7999999999997,2,2024,5
PO003018,2024-05-29,P00525,500,S002,291.02,2,145510.0,5,2024,2
PO003019,2024-05-20,P00739,10,S028,224.66,5,2246.6,5,2024,0
PO003020,2024-12-28,P00765,25,S006,298.08,7,7452.0,12,2024,5
PO003021,2024-04-17,P00153,100,S029,177.56,14,17756.0,4,2024,2
PO003022,2024-12-19,P00695,25,S029,183.85,4,4596.25,12,2024,3
PO003023,2024-08-08,P00407,25,S029,184.78,8,4619.5,8,2024,3
PO003024,2024-11-27,P00002,25,S028,218.07,3,5451.75,11,2024,2
PO003025,2024-08-30,P00043,10,S010,55.0,4,550.0,8,2024,4
PO003026,2024-01-12,P00140,50,S002,171.62,11,8581.0,1,2024,4
PO003027,2024-01-30,P00838,50,S008,257.55,12,12877.5,1,2024,1
PO003028,2024-04-26,P00360,75,S028,283.59,7,21269.249999999996,4,2024,4
PO003029,2024-10-09,P00488,50,S028,28.75,4,1437.5,10,2024,2
PO003030,2024-11-11,P00826,75,S008,56.16,6,4212.0,11,2024,0
PO003031,2024-04-22,P00540,100,S002,261.92,14,26192.0,4,2024,0
PO003032,2024-03-01,P00830,25,S008,273.33,5,6833.25,3,2024,4
PO003033,2024-09-30,P00271,25,S028,93.46,4,2336.5,9,2024,0
PO003034,2024-09-03,P00520,200,S012,283.2,8,56640.0,9,2024,1
PO003035,2024-05-09,P00866,100,S012,78.43,4,7843.000000000001,5,2024,3
PO003036,2024-04-29,P00081,10,S008,210.39,3,2103.8999999999996,4,2024,0
PO003037,2024-08-11,P00722,300,S008,63.58,11,19074.0,8,2024,6
PO003038,2024-06-22,P00334,100,S008,10.11,8,1011.0,6,2024,5
PO003039,2024-07-12,P00976,25,S012,104.53,10,2613.25,7,2024,4
PO003040,2024-10-25,P00105,300,S029,190.56,11,57168.0,10,2024,4
PO003041,2024-10-04,P00961,50,S029,110.47,12,5523.5,10,2024,4
PO003042,2024-08-12,P00015,500,S008,156.39,3,78195.0,8,2024,0
PO003043,2024-05-07,P00034,25,S028,39.85,6,996.25,5,2024,1
PO003044,2024-09-08,P00185,25,S026,244.69,9,6117.25,9,2024,6
PO003045,2024-06-04,P00900,100,S046,25.42,14,2542.0,6,2024,1
PO003046,2024-07-28,P00723,10,S046,288.74,5,2887.4,7,2024,6
PO003047,2024-07-10,P00515,10,S029,248.58,14,2485.8,7,2024,2
PO003048,2024-10-05,P00993,150,S039,278.72,12,41808.00000000001,10,2024,5
PO003049,2024-07-30,P00574,25,S028,95.27,5,2381.75,7,2024,1
PO003050,2024-11-20,P00343,200,S008,57.24,11,11448.0,11,2024,2
PO003051,2024-12-01,P00275,50,S010,258.16,13,12908.000000000002,12,2024,6
PO003052,2024-04-14,P00663,200,S029,153.73,8,30745.999999999996,4,2024,6
PO003053,2024-06-02,P00384,50,S029,14.15,6,707.5,6,2024,6
PO003054,2024-02-29,P00589,75,S029,64.07,7,4805.249999999999,2,2024,3
PO003055,2024-03-14,P00328,50,S029,73.41,7,3670.5,3,2024,3
PO003056,2024-07-22,P00871,100,S048,298.13,12,29813.0,7,2024,0
PO003057,2024-02-03,P00942,50,S028,212.65,9,10632.5,2,2024,5
PO003058,2024-01-23,P00032,25,S029,111.89,9,2797.25,1,2024,1
PO003059,2024-04-09,P00912,10,S028,210.49,12,2104.9,4,2024,1
PO003060,2024-07-10,P00010,10,S028,194.35,7,1943.5,7,2024,2
PO003061,2024-12-29,P00216,50,S029,137.81,5,6890.5,12,2024,6
PO003062,2024-06-06,P00277,100,S028,156.9,6,15690.0,6,2024,3
PO003063,2024-02-16,P00944,25,S020,141.93,5,3548.25,2,2024,4
PO003064,2024-11-16,P00786,50,S008,41.61,2,2080.5,11,2024,5
PO003065,2024-10-08,P00564,200,S002,291.51,10,58302.0,10,2024,1
PO003066,2024-08-30,P00738,100,S029,160.66,6,16066.0,8,2024,4
PO003067,2024-06-12,P00191,200,S046,109.3,7,21860.0,6,2024,2
PO003068,2024-10-15,P00173,200,S028,269.26,13,53852.0,10,2024,1
PO003069,2024-03-13,P00292,10,S028,274.71,3,2747.1,3,2024,2
PO003070,2024-12-26,P00316,300,S002,218.19,11,65457.0,12,2024,3
PO003071,2024-04-20,P00172,10,S029,211.04,11,2110.4,4,2024,5
PO003072,2024-12-16,P00275,300,S014,82.98,13,24894.0,12,2024,0
PO003073,2024-04-15,P00658,75,S010,66.17,11,4962.75,4,2024,0
PO003074,2024-02-18,P00927,75,S008,37.61,3,2820.75,2,2024,6
PO003075,2024-06-20,P00141,100,S028,88.98,2,8898.0,6,2024,3
PO003076,2024-09-10,P00678,200,S028,298.68,3,59736.0,9,2024,1
PO003077,2024-05-30,P00539,100,S048,157.87,14,15787.0,5,2024,3
PO003078,2024-01-16,P00999,50,S029,54.14,7,2707.0,1,2024,1
PO003079,2024-05-04,P00319,25,S029,86.96,2,2174.0,5,2024,5
PO003080,2024-08-10,P00368,150,S007,232.95,13,34942.5,8,2024,5
PO003081,2024-01-17,P00902,25,S028,250.26,2,6256.5,1,2024,2
PO003082,2024-04-05,P00201,100,S016,224.34,5,22434.0,4,2024,4
PO003083,2024-04-05,P00755,75,S029,164.91,13,12368.25,4,2024,4
PO003084,2024-05-07,P00289,50,S034,176.01,5,8800.5,5,2024,1
PO003085,2024-03-05,P00817,100,S008,78.7,13,7870.0,3,2024,1
PO003086,2024-05-26,P00495,150,S025,46.14,2,6921.0,5,2024,6
PO003087,2024-05-20,P00628,300,S005,297.5,9,89250.0,5,2024,0
PO003088,2024-03-10,P00111,50,S012,285.6,11,14280.000000000002,3,2024,6
PO003089,2024-05-05,P00306,300,S008,186.13,14,55839.0,5,2024,6
PO003090,2024-02-24,P00941,300,S029,98.01,3,29403.0,2,2024,5
PO003091,2024-09-26,P00463,150,S050,255.45,14,38317.5,9,2024,3
PO003092,2024-10-09,P00396,200,S032,102.36,13,20472.0,10,2024,2
PO003093,2024-07-21,P00252,100,S029,265.41,8,26541.000000000004,7,2024,6
PO003094,2024-05-28,P00170,10,S029,77.4,10,774.0,5,2024,1
PO003095,2024-05-10,P00153,75,S028,14.09,6,1056.75,5,2024,4
PO003096,2024-10-13,P00476,100,S012,164.79,2,16479.0,10,2024,6
PO003097,2024-07-17,P00390,300,S010,157.29,11,47187.0,7,2024,2
PO003098,2024-08-31,P00771,75,S008,253.16,13,18987.0,8,2024,5
PO003099,2024-02-06,P00963,150,S029,249.51,11,37426.5,2,2024,1
PO003100,2024-07-22,P00910,100,S029,249.89,14,24989.0,7,2024,0
PO003101,2024-01-12,P00474,50,S028,297.98,5,14899.0,1,2024,4
PO003102,2024-12-27,P00514,25,S025,241.69,13,6042.25,12,2024,4
PO003103,2024-07-16,P00447,150,S005,287.84,6,43175.99999999999,7,2024,1
PO003104,2024-05-13,P00578,25,S008,163.68,5,4092.0,5,2024,0
PO003105,2024-06-11,P00528,25,S010,154.47,9,3861.75,6,2024,1
PO003106,2024-11-18,P00049,100,S008,90.99,8,9099.0,11,2024,0
PO003107,2024-11-13,P00990,150,S029,36.57,2,5485.5,11,2024,2
PO003108,2024-08-25,P00492,75,S029,213.14,4,15985.499999999998,8,2024,6
PO003109,2024-04-26,P00257,200,S028,191.39,3,38278.0,4,2024,4
PO003110,2024-11-12,P00695,25,S028,228.49,11,5712.25,11,2024,1
PO003111,2024-08-31,P00866,50,S047,285.61,14,14280.5,8,2024,5
PO003112,2024-08-05,P00947,100,S028,27.02,4,2702.0,8,2024,0
PO003113,2024-09-05,P00537,150,S029,200.6,7,30090.0,9,2024,3
PO003114,2024-03-31,P00075,75,S028,45.0,2,3375.0,3,2024,6
PO003115,2024-04-05,P00689,10,S037,72.92,12,729.2,4,2024,4
PO003116,2024-11-13,P00216,100,S008,283.21,13,28320.999999999996,11,2024,2
PO003117,2024-06-21,P00166,150,S029,14.93,14,2239.5,6,2024,4
PO003118,2024-12-21,P00693,50,S008,57.18,10,2859.0,12,2024,5
PO003119,2024-12-10,P00075,10,S029,14.1,2,141.0,12,2024,1
PO003120,2024-11-08,P00843,75,S028,224.02,14,16801.5,11,2024,4
PO003121,2024-10-13,P00806,10,S029,252.21,10,2522.1,10,2024,6
PO003122,2024-05-10,P00283,50,S010,147.34,4,7367.0,5,2024,4
PO003123,2024-08-02,P00439,10,S030,188.49,8,1884.9,8,2024,4
PO003124,2024-06-27,P00855,25,S008,18.1,12,452.50000000000006,6,2024,3
PO003125,2024-02-07,P00655,50,S028,198.66,14,9933.0,2,2024,2
PO003126,2024-11-12,P00773,25,S028,288.03,4,7200.749999999999,11,2024,1
PO003127,2024-12-23,P00859,25,S049,152.46,7,3811.5,12,2024,0
PO003128,2024-06-29,P00590,150,S027,250.44,9,37566.0,6,2024,5
PO003129,2024-08-12,P00954,10,S023,298.6,3,2986.0,8,2024,0
PO003130,2024-01-16,P00806,100,S029,127.76,2,12776.0,1,2024,1
PO003131,2024-10-23,P00339,150,S008,13.12,8,1967.9999999999998,10,2024,2
PO003132,2024-12-25,P00474,25,S012,104.49,2,2612.25,12,2024,2
PO003133,2024-09-06,P00610,25,S008,67.45,6,1686.25,9,2024,4
PO003134,2024-11-03,P00991,100,S010,214.46,11,21446.0,11,2024,6
PO003135,2024-06-02,P00522,50,S008,158.5,14,7925.0,6,2024,6
PO003136,2024-03-25,P00250,75,S029,259.3,4,19447.5,3,2024,0
PO003137,2024-02-06,P00913,150,S029,285.01,12,42751.5,2,2024,1
PO003138,2024-06-09,P00370,25,S039,50.15,14,1253.75,6,2024,6
PO003139,2024-04-17,P00842,100,S029,153.66,4,15366.0,4,2024,2
PO003140,2024-12-24,P00928,300,S029,41.52,2,12456.000000000002,12,2024,1
PO003141,2024-03-11,P00623,10,S008,47.5,10,475.0,3,2024,0
PO003142,2024-02-22,P00709,10,S028,153.8,9,1538.0,2,2024,3
PO003143,2024-06-25,P00317,75,S008,278.18,8,20863.5,6,2024,1
PO003144,2024-01-17,P00255,300,S029,155.15,2,46545.0,1,2024,2
PO003145,2024-11-05,P00478,25,S002,262.62,4,6565.5,11,2024,1
PO003146,2024-12-21,P00185,50,S048,158.1,14,7905.0,12,2024,5
PO003147,2024-08-24,P00535,10,S012,111.98,3,1119.8,8,2024,5
PO003148,2024-02-13,P00375,50,S048,222.47,13,11123.5,2,2024,1
PO003149,2024-08-10,P00622,10,S029,212.55,10,2125.5,8,2024,5
PO003150,2024-02-18,P00708,50,S029,279.16,3,13958.000000000002,2,2024,6
PO003151,2024-02-16,P00638,75,S029,15.76,4,1182.0,2,2024,4
PO003152,2024-08-03,P00007,500,S008,88.21,10,44105.0,8,2024,5
PO003153,2024-07-03,P00346,150,S028,197.59,14,29638.5,7,2024,2
PO003154,2024-04-26,P00435,150,S008,72.44,3,10866.0,4,2024,4
PO003155,2024-10-08,P00845,25,S002,87.32,7,2183.0,10,2024,1
PO003156,2024-01-01,P00707,10,S029,220.77,9,2207.7000000000003,1,2024,0
PO003157,2024-01-11,P00732,100,S046,226.77,12,22677.0,1,2024,3
PO003158,2024-04-26,P00747,75,S028,17.94,12,1345.5,4,2024,4
PO003159,2024-08-11,P00130,75,S019,39.11,13,2933.25,8,2024,6
PO003160,2024-03-13,P00392,25,S012,104.34,4,2608.5,3,2024,2
PO003161,2024-08-16,P00709,75,S026,70.15,8,5261.25,8,2024,4
PO003162,2024-02-04,P00191,25,S028,279.51,6,6987.75,2,2024,6
PO003163,2024-03-03,P00482,50,S008,133.86,2,6693.000000000001,3,2024,6
PO003164,2024-09-26,P00683,10,S028,102.54,9,1025.4,9,2024,3
PO003165,2024-08-05,P00336,200,S028,161.75,12,32350.0,8,2024,0
PO003166,2024-01-10,P00201,10,S008,210.03,5,2100.3,1,2024,2
PO003167,2024-10-01,P00703,300,S029,292.34,2,87701.99999999999,10,2024,1
PO003168,2024-06-15,P00727,200,S008,286.47,6,57294.00000000001,6,2024,5
PO003169,2024-10-28,P00558,150,S016,56.38,8,8457.0,10,2024,0
PO003170,2024-11-15,P00779,500,S048,138.96,3,69480.0,11,2024,4
PO003171,2024-12-17,P00047,10,S002,50.09,4,500.90000000000003,12,2024,1
PO003172,2024-02-09,P00358,100,S010,286.89,13,28689.0,2,2024,4
PO003173,2024-08-18,P00755,150,S002,36.96,13,5544.0,8,2024,6
PO003174,2024-02-23,P00806,25,S029,210.26,6,5256.5,2,2024,4
PO003175,2024-10-12,P00766,75,S001,184.94,3,13870.5,10,2024,5
PO003176,2024-04-05,P00180,50,S028,34.91,13,1745.4999999999998,4,2024,4
PO003177,2024-03-09,P00451,50,S029,55.79,12,2789.5,3,2024,5
PO003178,2024-09-18,P00906,200,S029,249.11,13,49822.0,9,2024,2
PO003179,2024-09-21,P00356,75,S008,131.06,7,9829.5,9,2024,5
PO003180,2024-05-18,P00057,10,S028,48.54,8,485.4,5,2024,5
PO003181,2024-03-12,P00593,300,S008,123.81,9,37143.0,3,2024,1
PO003182,2024-01-31,P00320,25,S012,15.84,11,396.0,1,2024,2
PO003183,2024-09-16,P00534,200,S028,166.4,4,33280.0,9,2024,0
PO003184,2024-11-29,P00915,500,S028,115.44,4,57720.0,11,2024,4
PO003185,2024-12-02,P00962,200,S028,67.77,3,13554.0,12,2024,0
PO003186,2024-05-13,P00898,100,S036,157.07,5,15707.0,5,2024,0
PO003187,2024-01-16,P00498,100,S028,252.69,2,25269.0,1,2024,1
PO003188,2024-02-23,P00500,100,S050,217.24,3,21724.0,2,2024,4
PO003189,2024-03-23,P00246,75,S008,83.75,13,6281.25,3,2024,5
PO003190,2024-08-08,P00441,50,S029,237.52,9,11876.0,8,2024,3
PO003191,2024-02-07,P00888,50,S008,277.99,8,13899.5,2,2024,2
PO003192,2024-02-23,P00930,100,S028,168.19,5,16819.0,2,2024,4
PO003193,2024-11-22,P00276,100,S029,288.63,13,28863.0,11,2024,4
PO003194,2024-10-12,P00506,75,S028,275.35,11,20651.25,10,2024,5
PO003195,2024-09-28,P00090,100,S046,65.72,9,6572.0,9,2024,5
PO003196,2024-02-09,P00099,150,S029,224.81,4,33721.5,2,2024,4
PO003197,2024-08-01,P00508,100,S028,24.37,5,2437.0,8,2024,3
PO003198,2024-07-25,P00461,25,S018,24.76,7,619.0,7,2024,3
PO003199,2024-09-01,P00656,50,S048,285.28,10,14263.999999999998,9,2024,6
PO003200,2024-09-02,P00042,50,S008,129.97,11,6498.5,9,2024,0
PO003201,2024-01-03,P00900,75,S028,291.21,14,21840.75,1,2024,2
PO003202,2024-03-27,P00101,10,S008,218.77,12,2187.7000000000003,3,2024,2
PO003203,2024-07-15,P00330,150,S008,44.79,11,6718.5,7,2024,0
PO003204,2024-12-03,P00529,25,S044,103.54,12,2588.5,12,2024,1
PO003205,2024-05-21,P00797,50,S008,232.17,8,11608.5,5,2024,1
PO003206,2024-06-13,P00259,150,S048,141.91,6,21286.5,6,2024,3
PO003207,2024-12-10,P00422,10,S008,90.76,9,907.6,12,2024,1
PO003208,2024-08-17,P00632,100,S029,143.25,9,14325.0,8,2024,5
PO003209,2024-10-05,P00036,300,S036,126.95,6,38085.0,10,2024,5
PO003210,2024-07-12,P00624,100,S028,53.11,8,5311.0,7,2024,4
PO003211,2024-03-20,P00648,100,S028,78.71,12,7870.999999999999,3,2024,2
PO003212,2024-10-08,P00139,150,S028,223.34,9,33501.0,10,2024,1
PO003213,2024-12-31,P00882,25,S029,40.06,14,1001.5,12,2024,1
PO003214,2024-07-12,P00599,75,S028,77.28,14,5796.0,7,2024,4
PO003215,2024-06-13,P00067,50,S048,110.38,10,5519.0,6,2024,3
PO003216,2024-04-30,P00555,25,S029,31.54,6,788.5,4,2024,1
PO003217,2024-08-11,P00388,25,S048,131.87,9,3296.75,8,2024,6
PO003218,2024-03-22,P00601,75,S029,234.42,8,17581.5,3,2024,4
PO003219,2024-11-22,P00831,150,S040,188.24,4,28236.0,11,2024,4
PO003220,2024-12-20,P00920,200,S002,187.08,14,37416.0,12,2024,4
PO003221,2024-07-24,P00011,50,S008,298.19,12,14909.5,7,2024,2
PO003222,2024-01-16,P00478,50,S048,232.56,3,11628.0,1,2024,1
PO003223,2024-09-01,P00648,100,S029,37.46,9,3746.0,9,2024,6
PO003224,2024-04-24,P00353,150,S046,100.5,13,15075.0,4,2024,2
PO003225,2024-12-01,P00552,50,S029,35.4,10,1770.0,12,2024,6
PO003226,2024-12-29,P00250,50,S046,245.67,9,12283.5,12,2024,6
PO003227,2024-09-27,P00417,75,S050,162.16,13,12162.0,9,2024,4
PO003228,2024-07-04,P00053,50,S014,155.65,11,7782.5,7,2024,3
PO003229,2024-08-03,P00242,100,S028,236.58,3,23658.0,8,2024,5
PO003230,2024-10-11,P00594,75,S022,133.8,12,10035.0,10,2024,4
PO003231,2024-02-07,P00198,25,S048,42.15,10,1053.75,2,2024,2
PO003232,2024-12-04,P00412,25,S029,114.41,7,2860.25,12,2024,2
PO003233,2024-10-09,P00540,200,S010,157.87,4,31574.0,10,2024,2
PO003234,2024-03-02,P00646,25,S029,211.93,11,5298.25,3,2024,5
PO003235,2024-04-15,P00881,10,S020,176.99,14,1769.9,4,2024,0
PO003236,2024-04-09,P00973,100,S037,13.72,4,1372.0,4,2024,1
PO003237,2024-02-04,P00682,100,S004,36.04,13,3604.0,2,2024,6
PO003238,2024-08-05,P00832,100,S046,223.0,7,22300.0,8,2024,0
PO003239,2024-08-12,P00318,75,S046,26.57,14,1992.75,8,2024,0
PO003240,2024-02-10,P00908,300,S035,131.83,12,39549.00000000001,2,2024,5
PO003241,2024-02-05,P00106,25,S008,91.1,12,2277.5,2,2024,0
PO003242,2024-01-08,P00805,75,S039,193.7,11,14527.5,1,2024,0
PO003243,2024-06-24,P00906,75,S028,252.98,4,18973.5,6,2024,0
PO003244,2024-09-23,P00270,10,S028,50.42,5,504.20000000000005,9,2024,0
PO003245,2024-08-10,P00344,50,S029,93.92,13,4696.0,8,2024,5
PO003246,2024-10-27,P00222,150,S031,296.9,4,44535.0,10,2024,6
PO003247,2024-07-10,P00708,75,S028,176.75,3,13256.25,7,2024,2
PO003248,2024-09-28,P00851,200,S008,60.22,13,12044.0,9,2024,5
PO003249,2024-04-11,P00251,100,S029,90.62,6,9062.0,4,2024,3
PO003250,2024-11-27,P00568,150,S012,237.8,14,35670.0,11,2024,2
PO003251,2024-11-15,P00576,150,S008,41.65,2,6247.5,11,2024,4
PO003252,2024-05-27,P00741,100,S008,144.74,12,14474.0,5,2024,0
PO003253,2024-12-05,P00722,100,S008,285.84,7,28583.999999999996,12,2024,3
PO003254,2024-03-30,P00374,100,S008,273.28,13,27327.999999999996,3,2024,5
PO003255,2024-12-30,P00950,75,S002,278.91,2,20918.250000000004,12,2024,0
PO003256,2024-07-12,P00759,75,S048,191.17,2,14337.749999999998,7,2024,4
PO003257,2024-02-22,P00100,25,S008,65.72,5,1643.0,2,2024,3
PO003258,2024-08-19,P00644,150,S008,236.8,4,35520.0,8,2024,0
PO003259,2024-04-30,P00071,50,S028,160.0,10,8000.0,4,2024,1
PO003260,2024-06-11,P00716,75,S028,22.42,11,1681.5000000000002,6,2024,1
PO003261,2024-07-31,P00506,25,S028,260.32,14,6508.0,7,2024,2
PO003262,2024-01-30,P00939,100,S010,239.66,12,23966.0,1,2024,1
PO003263,2024-11-08,P00540,500,S008,87.72,11,43860.0,11,2024,4
PO003264,2024-02-09,P00898,150,S026,64.91,5,9736.5,2,2024,4
PO003265,2024-07-17,P00188,100,S028,257.6,3,25760.000000000004,7,2024,2
PO003266,2024-03-12,P00175,75,S032,291.91,2,21893.250000000004,3,2024,1
PO003267,2024-11-01,P00191,75,S029,195.81,2,14685.75,11,2024,4
PO003268,2024-09-27,P00530,25,S028,55.29,8,1382.25,9,2024,4
PO003269,2024-08-20,P00835,50,S029,131.75,11,6587.5,8,2024,1
PO003270,2024-06-21,P00818,50,S029,40.18,8,2009.0,6,2024,4
PO003271,2024-07-18,P00056,300,S008,145.08,11,43524.00000000001,7,2024,3
PO003272,2024-09-19,P00058,50,S010,34.81,8,1740.5,9,2024,3
PO003273,2024-05-07,P00466,75,S046,289.37,5,21702.75,5,2024,1
PO003274,2024-02-21,P00784,300,S028,213.11,9,63933.00000000001,2,2024,2
PO003275,2024-07-18,P00512,75,S002,168.82,10,12661.5,7,2024,3
PO003276,2024-11-06,P00007,50,S029,276.11,11,13805.5,11,2024,2
PO003277,2024-02-10,P00481,50,S008,293.08,7,14654.0,2,2024,5
PO003278,2024-10-10,P00522,50,S012,123.47,6,6173.5,10,2024,3
PO003279,2024-09-07,P00167,100,S029,186.97,9,18697.0,9,2024,5
PO003280,2024-10-27,P00884,50,S008,268.48,7,13424.0,10,2024,6
PO003281,2024-12-12,P00174,100,S029,249.54,13,24954.0,12,2024,3
PO003282,2024-02-14,P00080,200,S008,64.95,9,12990.0,2,2024,2
PO003283,2024-10-11,P00418,50,S018,28.02,14,1401.0,10,2024,4
PO003284,2024-04-03,P00524,25,S028,213.5,11,5337.5,4,2024,2
